CAR_ID,DefectID,SupplierID,OpenDate,DueDate,CloseDate,Status,OwnerID,ActionDescription,VerificationStatus
CAR001674,DFT008156,SUP021,2025-04-04,2025-05-19,,In Progress,EMP0040,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001675,DFT008157,SUP048,2026-03-15,2026-04-14,2026-04-10,Closed,EMP0107,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001676,DFT008164,SUP041,2025-07-18,2025-08-01,,In Progress,EMP0041,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001677,DFT008170,SUP067,2024-11-26,2025-01-25,2025-01-17,Closed,EMP0175,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001678,DFT008181,SUP081,2025-01-06,2025-02-20,,Overdue,EMP0055,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001679,DFT008186,SUP022,2025-03-09,2025-04-23,,In Progress,EMP0042,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001680,DFT008190,SUP026,2026-01-04,2026-01-18,,Open,EMP0163,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001681,DFT008194,SUP011,2025-03-28,2025-04-11,,Overdue,EMP0123,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001682,DFT008202,SUP098,2026-02-25,2026-03-27,2026-03-06,Closed,EMP0043,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001683,DFT008203,SUP030,2025-08-24,2025-09-07,,Overdue,EMP0057,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001684,DFT008204,SUP022,2024-12-06,2025-01-05,2024-12-13,Closed,EMP0109,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001685,DFT008210,SUP054,2026-02-12,2026-03-29,2026-03-14,Closed,EMP0169,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001686,DFT008213,SUP058,2026-06-23,2026-08-07,2026-07-29,Closed,EMP0142,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001687,DFT008217,SUP075,2025-09-03,2025-10-03,,Open,EMP0029,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001688,DFT008233,SUP070,2024-11-02,2024-12-02,2024-11-28,Closed,EMP0066,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001689,DFT008235,SUP032,2026-06-12,2026-06-26,,In Progress,EMP0006,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001690,DFT008236,SUP036,2025-11-24,2025-12-24,2025-12-10,Closed,EMP0011,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001691,DFT008245,SUP044,2024-12-14,2024-12-28,2024-12-19,Closed,EMP0109,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001692,DFT008249,SUP016,2025-01-18,2025-03-19,2025-01-29,Closed,EMP0184,"Investigate minor defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001693,DFT008262,SUP013,2026-02-13,2026-03-15,,In Progress,EMP0098,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001694,DFT008268,SUP084,2024-12-23,2025-01-22,2025-01-03,Closed,EMP0020,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001695,DFT008278,SUP044,2024-09-21,2024-10-05,2024-09-28,Closed,EMP0096,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001696,DFT008281,SUP037,2024-07-18,2024-08-01,,In Progress,EMP0043,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001697,DFT008283,SUP020,2025-10-03,2025-10-17,2025-10-09,Closed,EMP0082,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001698,DFT008284,SUP033,2025-01-09,2025-02-08,,Open,EMP0051,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001699,DFT008286,SUP020,2025-06-22,2025-07-06,,In Progress,EMP0029,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001700,DFT008287,SUP064,2025-01-16,2025-03-02,2025-01-23,Closed,EMP0102,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001701,DFT008291,SUP031,2026-04-08,2026-05-23,,In Progress,EMP0129,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001702,DFT008292,SUP071,2026-06-06,2026-06-20,2026-06-15,Closed,EMP0184,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001703,DFT008293,SUP076,2025-02-15,2025-04-01,,In Progress,EMP0029,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001704,DFT008297,SUP053,2024-08-13,2024-10-12,,Open,EMP0160,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001705,DFT008300,SUP084,2024-08-26,2024-10-25,,In Progress,EMP0117,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001706,DFT008301,SUP067,2024-08-02,2024-09-01,,In Progress,EMP0130,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001707,DFT008313,SUP028,2026-05-02,2026-06-01,2026-05-12,Closed,EMP0067,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001708,DFT008321,SUP071,2024-09-06,2024-09-20,2024-09-20,Closed,EMP0057,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001709,DFT008330,SUP083,2026-07-18,2026-08-01,,In Progress,EMP0029,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001710,DFT008333,SUP034,2024-08-21,2024-10-05,2024-08-31,Closed,EMP0029,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001711,DFT008335,SUP040,2026-01-02,2026-02-16,,In Progress,EMP0198,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001712,DFT008350,SUP014,2025-06-25,2025-07-25,2025-07-24,Closed,EMP0029,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001713,DFT008352,SUP009,2026-02-26,2026-03-12,,In Progress,EMP0146,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001714,DFT008355,SUP038,2026-02-09,2026-02-23,,Open,EMP0051,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001715,DFT008357,SUP060,2025-05-16,2025-05-30,2025-05-27,Closed,EMP0159,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001716,DFT008371,SUP042,2025-05-10,2025-05-24,,Open,EMP0041,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001717,DFT008373,SUP050,2026-03-28,2026-05-27,,In Progress,EMP0110,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001718,DFT008383,SUP097,2025-01-04,2025-01-18,,Open,EMP0156,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001719,DFT008389,SUP023,2026-02-03,2026-03-05,2026-02-14,Closed,EMP0080,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001720,DFT008394,SUP086,2024-07-30,2024-09-28,,In Progress,EMP0007,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001721,DFT008399,SUP010,2026-01-02,2026-03-03,,Open,EMP0113,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001722,DFT008403,SUP011,2024-08-28,2024-10-12,,In Progress,EMP0134,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001723,DFT008414,SUP085,2026-03-29,2026-04-28,,Open,EMP0188,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001724,DFT008416,SUP021,2025-02-09,2025-03-26,2025-03-23,Closed,EMP0027,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001725,DFT008426,SUP051,2026-05-19,2026-07-18,,Open,EMP0163,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001726,DFT008427,SUP072,2025-11-01,2025-12-01,,In Progress,EMP0068,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001727,DFT008429,SUP071,2025-12-19,2026-01-18,,In Progress,EMP0006,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001728,DFT008436,SUP050,2024-10-17,2024-12-01,,Open,EMP0091,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001729,DFT008439,SUP065,2025-03-23,2025-05-22,2025-05-01,Closed,EMP0016,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001730,DFT008447,SUP074,2026-03-25,2026-04-24,2026-04-04,Closed,EMP0123,"Investigate minor defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001731,DFT008450,SUP077,2026-01-27,2026-02-10,,In Progress,EMP0044,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001732,DFT008454,SUP091,2024-07-09,2024-09-07,2024-09-04,Closed,EMP0014,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001733,DFT008456,SUP063,2025-08-01,2025-09-30,2025-09-24,Closed,EMP0134,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001734,DFT008459,SUP033,2025-11-15,2025-12-30,2025-12-24,Closed,EMP0116,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001735,DFT008462,SUP078,2026-02-04,2026-03-21,,In Progress,EMP0156,"Investigate minor defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001736,DFT008467,SUP045,2024-11-21,2025-01-05,2024-12-09,Closed,EMP0165,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001737,DFT008479,SUP005,2025-08-10,2025-10-09,2025-09-05,Closed,EMP0160,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001738,DFT008481,SUP089,2024-11-05,2024-12-20,2024-11-28,Closed,EMP0178,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Rejected
CAR001739,DFT008482,SUP089,2024-11-05,2025-01-04,,Open,EMP0190,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001740,DFT008489,SUP045,2025-05-26,2025-07-25,2025-07-21,Closed,EMP0009,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001741,DFT008491,SUP042,2025-05-30,2025-06-13,2025-06-07,Closed,EMP0144,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001742,DFT008494,SUP044,2026-05-15,2026-05-29,2026-05-26,Closed,EMP0082,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001743,DFT008501,SUP028,2026-05-27,2026-06-26,,Open,EMP0143,"Investigate minor defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001744,DFT008511,SUP016,2026-02-11,2026-02-25,,Open,EMP0156,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001745,DFT008512,SUP023,2025-08-20,2025-10-04,2025-08-29,Closed,EMP0169,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001746,DFT008513,SUP054,2025-01-09,2025-01-23,,Open,EMP0127,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001747,DFT008519,SUP042,2024-12-22,2025-01-21,2025-01-08,Closed,EMP0109,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001748,DFT008523,SUP036,2026-03-29,2026-04-28,,In Progress,EMP0072,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001749,DFT008528,SUP089,2025-10-04,2025-10-18,2025-10-18,Closed,EMP0111,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Rejected
CAR001750,DFT008534,SUP075,2025-07-21,2025-09-19,,In Progress,EMP0003,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001751,DFT008540,SUP014,2026-02-06,2026-03-08,2026-02-22,Closed,EMP0180,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001752,DFT008549,SUP060,2026-01-21,2026-03-07,,In Progress,EMP0169,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001753,DFT008550,SUP060,2026-01-21,2026-03-22,,Overdue,EMP0113,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001754,DFT008551,SUP061,2025-12-25,2026-01-08,,Open,EMP0001,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001755,DFT008553,SUP019,2025-04-02,2025-05-17,,In Progress,EMP0085,"Investigate minor defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001756,DFT008562,SUP094,2025-01-07,2025-02-06,,Open,EMP0178,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001757,DFT008563,SUP081,2025-04-08,2025-06-07,2025-04-30,Closed,EMP0160,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001758,DFT008565,SUP073,2026-06-27,2026-08-26,,Open,EMP0175,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001759,DFT008567,SUP050,2024-09-05,2024-11-04,2024-10-10,Closed,EMP0096,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001760,DFT008574,SUP088,2025-05-17,2025-07-01,2025-06-02,Closed,EMP0054,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001761,DFT008580,SUP032,2026-04-07,2026-05-07,,In Progress,EMP0043,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001762,DFT008585,SUP066,2025-03-26,2025-05-25,,Open,EMP0103,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001763,DFT008586,SUP068,2025-02-02,2025-03-04,,In Progress,EMP0017,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001764,DFT008605,SUP100,2025-10-31,2025-11-30,2025-11-23,Closed,EMP0193,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001765,DFT008611,SUP074,2025-10-31,2025-12-15,,Open,EMP0169,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001766,DFT008612,SUP028,2025-04-18,2025-06-17,2025-04-27,Closed,EMP0146,"Investigate minor defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001767,DFT008613,SUP079,2026-05-25,2026-07-09,,Open,EMP0058,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001768,DFT008617,SUP088,2024-07-29,2024-08-12,2024-08-11,Closed,EMP0117,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001769,DFT008630,SUP049,2024-11-29,2024-12-13,2024-12-05,Closed,EMP0117,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001770,DFT008632,SUP072,2025-12-20,2026-01-19,2026-01-04,Closed,EMP0089,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001771,DFT008634,SUP074,2024-07-16,2024-09-14,,Overdue,EMP0054,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001772,DFT008639,SUP048,2025-01-09,2025-01-23,2025-01-23,Closed,EMP0195,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001773,DFT008645,SUP044,2026-01-22,2026-02-21,,In Progress,EMP0055,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001774,DFT008647,SUP089,2025-04-28,2025-06-27,,In Progress,EMP0175,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001775,DFT008648,SUP015,2026-02-27,2026-03-29,,In Progress,EMP0136,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001776,DFT008650,SUP014,2026-02-06,2026-03-08,2026-03-08,Closed,EMP0136,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001777,DFT008653,SUP035,2025-03-11,2025-03-25,,In Progress,EMP0134,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001778,DFT008662,SUP082,2025-12-02,2026-01-16,,Open,EMP0090,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001779,DFT008663,SUP050,2025-09-05,2025-11-04,,In Progress,EMP0107,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001780,DFT008666,SUP077,2026-04-26,2026-05-26,,In Progress,EMP0011,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001781,DFT008667,SUP095,2025-07-19,2025-08-02,,In Progress,EMP0103,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001782,DFT008669,SUP038,2025-10-04,2025-11-18,,In Progress,EMP0077,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001783,DFT008671,SUP064,2026-03-30,2026-05-29,,Open,EMP0041,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001784,DFT008683,SUP080,2026-05-16,2026-05-30,2026-05-30,Closed,EMP0169,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001785,DFT008684,SUP029,2025-11-04,2025-12-19,,In Progress,EMP0058,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001786,DFT008685,SUP052,2025-08-15,2025-10-14,,In Progress,EMP0162,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001787,DFT008687,SUP058,2026-01-30,2026-03-01,2026-02-12,Closed,EMP0010,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001788,DFT008701,SUP034,2025-10-20,2025-11-03,,Open,EMP0116,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001789,DFT008705,SUP068,2025-12-23,2026-02-06,2026-02-03,Closed,EMP0194,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001790,DFT008711,SUP006,2026-02-16,2026-04-02,,In Progress,EMP0180,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001791,DFT008718,SUP013,2025-11-06,2025-11-20,2025-11-18,Closed,EMP0061,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001792,DFT008721,SUP047,2024-09-21,2024-11-20,,Open,EMP0051,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001793,DFT008729,SUP045,2025-08-03,2025-09-17,,Open,EMP0154,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001794,DFT008733,SUP069,2026-02-15,2026-03-17,,Open,EMP0017,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001795,DFT008738,SUP015,2025-07-11,2025-09-09,2025-09-01,Closed,EMP0107,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001796,DFT008746,SUP098,2025-07-10,2025-07-24,2025-07-15,Closed,EMP0081,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001797,DFT008749,SUP081,2024-10-21,2024-12-05,,Overdue,EMP0127,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001798,DFT008751,SUP075,2025-11-02,2025-12-17,,Open,EMP0109,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001799,DFT008758,SUP094,2025-05-17,2025-07-01,,In Progress,EMP0057,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001800,DFT008781,SUP070,2026-01-11,2026-02-25,,Open,EMP0060,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001801,DFT008783,SUP090,2025-12-12,2026-01-26,2026-01-26,Closed,EMP0058,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001802,DFT008786,SUP099,2025-02-06,2025-02-20,2025-02-18,Closed,EMP0157,"Investigate minor defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001803,DFT008787,SUP062,2025-06-03,2025-07-03,,In Progress,EMP0107,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001804,DFT008789,SUP034,2024-12-26,2025-01-25,2024-12-31,Closed,EMP0178,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001805,DFT008790,SUP066,2024-10-21,2024-12-20,2024-12-19,Closed,EMP0085,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001806,DFT008801,SUP054,2026-03-07,2026-03-21,,In Progress,EMP0144,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001807,DFT008810,SUP004,2026-05-31,2026-06-30,,In Progress,EMP0123,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001808,DFT008831,SUP012,2025-06-30,2025-08-29,,Open,EMP0117,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001809,DFT008833,SUP014,2025-12-21,2026-01-04,,Open,EMP0144,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001810,DFT008837,SUP056,2025-05-26,2025-06-09,2025-06-08,Closed,EMP0092,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001811,DFT008839,SUP035,2024-09-02,2024-10-17,,Open,EMP0082,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001812,DFT008846,SUP002,2026-07-20,2026-09-03,,Open,EMP0197,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001813,DFT008849,SUP081,2024-07-29,2024-08-28,2024-08-23,Closed,EMP0090,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001814,DFT008850,SUP053,2025-12-01,2026-01-30,2025-12-31,Closed,EMP0072,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001815,DFT008851,SUP049,2025-03-20,2025-04-03,,In Progress,EMP0157,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001816,DFT008859,SUP027,2026-04-14,2026-05-29,,In Progress,EMP0090,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001817,DFT008861,SUP099,2026-05-21,2026-07-20,2026-07-04,Closed,EMP0003,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001818,DFT008865,SUP006,2025-12-23,2026-02-06,,In Progress,EMP0010,"Investigate minor defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001819,DFT008872,SUP044,2025-10-28,2025-12-27,,In Progress,EMP0066,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001820,DFT008874,SUP002,2025-05-25,2025-06-08,,Open,EMP0142,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001821,DFT008880,SUP037,2025-07-18,2025-09-01,2025-08-04,Closed,EMP0080,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001822,DFT008882,SUP097,2026-05-31,2026-06-14,2026-06-07,Closed,EMP0077,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001823,DFT008887,SUP040,2025-05-28,2025-07-27,,Overdue,EMP0003,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001824,DFT008888,SUP072,2026-01-17,2026-03-03,,Open,EMP0079,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001825,DFT008892,SUP020,2025-10-23,2025-11-06,,In Progress,EMP0123,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001826,DFT008898,SUP024,2026-07-03,2026-08-17,,Open,EMP0163,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001827,DFT008899,SUP100,2025-01-10,2025-01-24,2025-01-23,Closed,EMP0194,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001828,DFT008906,SUP014,2024-12-16,2025-01-30,,Open,EMP0154,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001829,DFT008911,SUP034,2026-04-29,2026-05-29,,Open,EMP0162,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001830,DFT008912,SUP075,2026-01-20,2026-03-21,,In Progress,EMP0022,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001831,DFT008917,SUP088,2024-09-07,2024-09-21,2024-09-14,Closed,EMP0126,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001832,DFT008918,SUP041,2025-10-28,2025-12-12,,Overdue,EMP0058,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001833,DFT008921,SUP078,2024-10-16,2024-11-30,,In Progress,EMP0172,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001834,DFT008936,SUP091,2025-03-02,2025-03-16,2025-03-16,Closed,EMP0157,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001835,DFT008941,SUP026,2024-12-27,2025-01-26,,In Progress,EMP0058,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001836,DFT008943,SUP056,2025-09-24,2025-10-24,2025-10-15,Closed,EMP0072,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001837,DFT008946,SUP082,2025-11-21,2025-12-05,,Open,EMP0092,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001838,DFT008947,SUP082,2025-11-21,2026-01-20,,In Progress,EMP0077,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001839,DFT008949,SUP022,2025-08-22,2025-09-21,2025-09-09,Closed,EMP0184,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001840,DFT008954,SUP066,2026-06-17,2026-07-17,,In Progress,EMP0081,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001841,DFT008964,SUP056,2024-10-15,2024-12-14,2024-10-27,Closed,EMP0006,"Investigate critical defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001842,DFT008973,SUP074,2024-09-05,2024-09-19,,Overdue,EMP0136,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001843,DFT008976,SUP078,2026-05-25,2026-07-24,2026-07-11,Closed,EMP0107,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Verified
CAR001844,DFT008978,SUP079,2026-02-09,2026-03-26,,In Progress,EMP0078,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
CAR001845,DFT008986,SUP001,2025-01-30,2025-02-13,,Open,EMP0126,"Investigate major defect, identify root cause, implement corrective action, and verify effectiveness.",Pending
